file_path,MD5sum,Build-ID,Size(bytes),ModifiedTime,ModifiedTime(HumanReadable)
/usr/lib/i386-linux-gnu/gconv/EBCDIC-IT.so,6b5404db52c99d8737378fb47110b11f,cd10ed34bfc227e62dfbe4bbb0bc9da1238dc714,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-PT.so,54e4b3293c82d003f69f891a8c96c309,d69fb3837b298c33bd80976d796dfd385f275430,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-UK.so,65265ef6044dc571470968d6436d2517,a5c3e04dbc0f2efdc6a346d1616c062523d04d0b,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-US.so,ccb0556efd8770ad557a3170cbf4f675,259e15739e0dccc19cb4067bc98d533b19b70715,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/ECMA-CYRILLIC.so,bdfb232a1a0754b694b62700833564a3,af147b361cdbbac3e779979328af1859cfd6b492,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EUC-CN.so,d1962da1121fdef4ed05904f42a59ed1,9187baeb4c92b5a828e31a1e16f853ac2027b2bf,17872,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EUC-JISX0213.so,744471aa8b7c43c9e7f01f1fac7ce967,4d4a8ee46bbe16538c071efb7e90e0c021ec1cd7,13776,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EUC-JP-MS.so,99513b1cbc4c534022d9bb6ae676ad3b,a04d57284fa3ec415698af346ac8773c6e7d6813,87504,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EUC-JP.so,508e9517966740879dc0e5a64876adc3,18695f8449fa853ad786c7ad91ed741318dfd855,13776,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EUC-KR.so,201c4a0bb14b89176fe4703c3defe3a4,c04fb91510f82d6ba04fab747c975ba9e603b919,13776,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EUC-TW.so,a2e478ac2b281f2d312c7a48d279c889,fc990384a69a802e27ed01260f41d8ab3c58db64,21968,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GB18030.so,e6c9609239c4397fee29ac213eacf03d,f17c3c73399694cac450be0c088fc78150c3d837,177616,1484588617,2017-01-16 18:43:37.000000000 +0100
